rank,title,author,avg_rating,num_ratings,cover_img_url,goodreads_url,source
117,"The Shining (The Shining, #1)",Stephen  King,4.28,1741546,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353277730i/11588._SY75_.jpg,https://www.goodreads.com/book/show/11588.The_Shining,GoodReads
118,The Secret History,Donna Tartt,4.15,1081216,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1751820530i/29044._SY75_.jpg,https://www.goodreads.com/book/show/29044.The_Secret_History,GoodReads
119,"Moby-Dick or, The Whale",Herman Melville,3.57,626602,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940656i/153747._SY75_.jpg,https://www.goodreads.com/book/show/153747.Moby_Dick_or_The_Whale,GoodReads
120,A Prayer for Owen Meany,John Irving,4.24,341221,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260470010i/4473._SY75_.jpg,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,GoodReads
121,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,4588922,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881._SY75_.jpg,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,GoodReads
122,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.3,884285,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1693490271i/7171637._SY75_.jpg,https://www.goodreads.com/book/show/7171637-clockwork-angel,GoodReads
123,"The Hobbit, or There and Back Again",J.R.R. Tolkien,4.3,4549781,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546071216i/5907._SY75_.jpg,https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again,GoodReads
124,The Metamorphosis,Franz Kafka,3.91,1492186,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646444605i/485894._SY75_.jpg,https://www.goodreads.com/book/show/485894.The_Metamorphosis,GoodReads
125,It,Stephen  King,4.24,1297643,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334416842i/830502._SY75_.jpg,https://www.goodreads.com/book/show/830502.It,GoodReads
126,The Girl on the Train,Paula Hawkins,3.96,3344481,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1748242265i/22557272._SY75_.jpg,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train,GoodReads
127,The Secret Life of Bees,Sue Monk Kidd,4.1,1364589,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628532099i/37435._SY75_.jpg,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,GoodReads
128,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.52,1103341,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704917687i/186074._SY75_.jpg,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,GoodReads
129,The Red Tent,Anita Diamant,4.21,638102,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405739117i/4989._SY75_.jpg,https://www.goodreads.com/book/show/4989.The_Red_Tent,GoodReads
130,Mystic River,Dennis Lehane,4.18,168908,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407109549i/21671._SY75_.jpg,https://www.goodreads.com/book/show/21671.Mystic_River,GoodReads
131,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.07,379476,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593241110i/28877._SY75_.jpg,https://www.goodreads.com/book/show/28877.Red_Dragon,GoodReads
132,1984,George Orwell,4.2,5629863,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657781256i/61439040._SX50_.jpg,https://www.goodreads.com/book/show/61439040-1984,GoodReads
133,The Master and Margarita,Mikhail Bulgakov,4.28,436396,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867963i/117833._SY75_.jpg,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,GoodReads
134,Never Lie,Freida McFadden,4.08,1628217,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661428846i/62080187._SY75_.jpg,https://www.goodreads.com/book/show/62080187-never-lie,GoodReads
135,The Count of Monte Cristo,Alexandre Dumas,4.33,1054673,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1724863997i/7126._SY75_.jpg,https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo,GoodReads
136,None of This Is True,Lisa Jewell,4.07,1163893,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1686092508i/62334530._SY75_.jpg,https://www.goodreads.com/book/show/62334530-none-of-this-is-true,GoodReads
137,Before I Go to Sleep,S.J. Watson,3.9,372773,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358353512i/9736930._SY75_.jpg,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,GoodReads
138,"Big Little Lies (Big Little Lies, #1)",Liane Moriarty,4.31,1134686,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559835163i/33516773._SY75_.jpg,https://www.goodreads.com/book/show/33516773-big-little-lies,GoodReads
139,The Paris Apartment,Lucy Foley,3.64,742531,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645550948i/58468990._SY75_.jpg,https://www.goodreads.com/book/show/58468990-the-paris-apartment,GoodReads
140,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.95,589183,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564517337i/43822820._SY75_.jpg,https://www.goodreads.com/book/show/43822820-the-family-upstairs,GoodReads
141,"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,4.15,1886259,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664729357i/62848145._SY75_.jpg,https://www.goodreads.com/book/show/62848145-the-housemaid-s-secret,GoodReads
142,"You (You, #1)",Caroline Kepnes,3.96,297225,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549463282i/36430011._SY75_.jpg,https://www.goodreads.com/book/show/36430011-you,GoodReads
143,Lock Every Door,Riley Sager,3.88,316678,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540938359i/41837243._SY75_.jpg,https://www.goodreads.com/book/show/41837243-lock-every-door,GoodReads
144,The Woman in the Window,A.J. Finn,3.94,902823,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528225499i/40389527._SY75_.jpg,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window,GoodReads
145,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4.55,1174205,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1723393514i/4556058._SY75_.jpg,https://www.goodreads.com/book/show/4556058-the-last-olympian,GoodReads
146,"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,3.71,800118,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465878007i/28187230._SY75_.jpg,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10,GoodReads
147,Pretty Girls,Karin Slaughter,,761605,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432205734i/25574782._SY75_.jpg,https://www.goodreads.com/book/show/25574782-pretty-girls,GoodReads
148,Eragon (The Inheritance Cycle #1),Christopher Paolini,3.97,1966250,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366212852i/113436._SX50_.jpg,https://www.goodreads.com/book/show/113436.Eragon,GoodReads
149,The Very Hungry Caterpillar,Eric Carle,4.35,553581,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603739265i/4948._SX50_.jpg,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar,GoodReads
150,Home Before Dark,Riley Sager,4.04,330305,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571683410l/50833559._SX50_SY75_.jpg,https://www.goodreads.com/book/show/50833559-home-before-dark,GoodReads
151,"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.2,197948,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437538512i/2373._SY75_.jpg,https://www.goodreads.com/book/show/2373.The_Bone_Collector,GoodReads
152,The Only One Left,Riley Sager,4.12,674024,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668181003i/62703226._SY75_.jpg,https://www.goodreads.com/book/show/62703226-the-only-one-left,GoodReads
153,The Couple Next Door,Shari Lapena,3.8,731233,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471502242i/28815474._SY75_.jpg,https://www.goodreads.com/book/show/28815474-the-couple-next-door,GoodReads
154,Behind Closed Doors,B.A. Paris,3.97,780146,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458854462i/29437949._SY75_.jpg,https://www.goodreads.com/book/show/29437949-behind-closed-doors,GoodReads
155,Final Girls,Riley Sager,3.81,273510,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496658340i/32796253._SY75_.jpg,https://www.goodreads.com/book/show/32796253-final-girls,GoodReads
156,No Exit,Taylor  Adams,3.98,222924,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498539883i/35522836._SY75_.jpg,https://www.goodreads.com/book/show/35522836-no-exit,GoodReads
157,"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,3.83,1187142,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603034599i/54981009._SY75_.jpg,https://www.goodreads.com/book/show/54981009-the-last-thing-he-told-me,GoodReads
158,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.24,3194762,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077i/100915._SY75_.jpg,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,GoodReads
159,Looking for Alaska,John  Green,3.96,1769868,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652042180i/99561._SY75_.jpg,https://www.goodreads.com/book/show/99561.Looking_for_Alaska,GoodReads
160,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,4.45,1186497,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1651710803i/23437156._SY75_.jpg,https://www.goodreads.com/book/show/23437156-six-of-crows,GoodReads
161,Then She Was Gone,Lisa Jewell,4.04,1056763,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1741291185i/35297426._SY75_.jpg,https://www.goodreads.com/book/show/35297426-then-she-was-gone,GoodReads
162,A Flicker in the Dark,Stacy Willingham,3.97,629191,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621347398i/57693172._SY75_.jpg,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark,GoodReads
163,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,4.17,942930,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309211401i/6310._SY75_.jpg,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,GoodReads
164,The Adventures of Tom Sawyer,Mark Twain,3.92,1033674,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404811979i/24583._SY75_.jpg,https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer,GoodReads
165,Middlesex,Jeffrey Eugenides,4.04,668879,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437029776i/2187._SY75_.jpg,https://www.goodreads.com/book/show/2187.Middlesex,GoodReads
166,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.31,737860,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628791882i/1232._SY75_.jpg,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,GoodReads
167,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,4.21,1238574,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423763749i/6900._SY75_.jpg,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,GoodReads
168,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.89,1617759,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479863624i/1618._SY75_.jpg,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,GoodReads
169,"Holes (Holes, #1)",Louis Sachar,4.01,1382144,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618269830i/38709._SX50_.jpg,https://www.goodreads.com/book/show/38709.Holes,GoodReads
170,The Unbearable Lightness of Being,Milan Kundera,4.1,557301,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265401884i/9717._SY75_.jpg,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,GoodReads
171,The Name of the Rose,Umberto Eco,4.14,401864,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415375471i/119073._SY75_.jpg,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,GoodReads
172,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.36,4255765,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722941i/6148028._SY75_.jpg,https://www.goodreads.com/book/show/6148028-catching-fire,GoodReads
173,On the Road,Jack Kerouac,3.61,454867,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1658929891i/70401._SY75_.jpg,https://www.goodreads.com/book/show/70401.On_the_Road,GoodReads
174,Where the Red Fern Grows,Wilson Rawls,4.13,446499,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518702249i/10365._SY75_.jpg,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,GoodReads
175,The Song of Achilles,Madeline Miller,4.3,2090077,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357177533i/13623848._SY75_.jpg,https://www.goodreads.com/book/show/13623848-the-song-of-achilles,GoodReads
176,"The Godfather (The Godfather, #1)",Mario Puzo,4.4,472298,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394988109i/22034._SY75_.jpg,https://www.goodreads.com/book/show/22034.The_Godfather,GoodReads
177,In Cold Blood,Truman Capote,4.09,744688,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424931136i/168642._SY75_.jpg,https://www.goodreads.com/book/show/168642.In_Cold_Blood,GoodReads
178,The Scarlet Letter,Nathaniel Hawthorne,3.44,932576,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404810944i/12296._SY75_.jpg,https://www.goodreads.com/book/show/12296.The_Scarlet_Letter,GoodReads
179,Watchmen,Alan Moore,4.39,601356,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442239711i/472331._SY75_.jpg,https://www.goodreads.com/book/show/472331.Watchmen,GoodReads
180,"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.1,998500,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585i/30165203._SY75_.jpg,https://www.goodreads.com/book/show/30165203-american-gods,GoodReads
181,The Divine Comedy: Inferno - Purgatorio - Paradiso,Dante Alighieri,4.09,176414,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657540227i/6656._SY75_.jpg,https://www.goodreads.com/book/show/6656.The_Divine_Comedy,GoodReads
182,The Five People You Meet in Heaven,Mitch Albom,4.02,820864,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388200541i/3431._SX50_.jpg,https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven,GoodReads
183,All Quiet on the Western Front,Erich Maria Remarque,4.12,531554,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632027397i/355697._SY75_.jpg,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,GoodReads
184,"The Cat in the Hat (Cat in the Hat, #1)",Dr. Seuss,4.2,594007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468890477i/233093._SX50_.jpg,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,GoodReads
185,American Psycho,Bret Easton Ellis,3.8,373282,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436934349i/28676._SY75_.jpg,https://www.goodreads.com/book/show/28676.American_Psycho,GoodReads
186,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,4.25,835655,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615552073i/12067._SY75_.jpg,https://www.goodreads.com/book/show/12067.Good_Omens,GoodReads
187,"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,4.59,263342,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559668037i/256008._SY75_.jpg,https://www.goodreads.com/book/show/256008.Lonesome_Dove,GoodReads
188,"The Little House Collection (Little House, #1-9)",Laura Ingalls Wilder,4.36,157806,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577932823i/114345._SX50_.jpg,https://www.goodreads.com/book/show/114345.The_Little_House_Collection,GoodReads
189,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,3.92,749253,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358261334i/6339664._SY75_.jpg,https://www.goodreads.com/book/show/6339664-hush-hush,GoodReads
190,"Peter Pan (Peter Pan, #2)",J.M. Barrie,4.03,377058,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337714526i/34268._SX50_.jpg,https://www.goodreads.com/book/show/34268.Peter_Pan,GoodReads
191,The Virgin Suicides,Jeffrey Eugenides,3.78,427929,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319032910i/10956._SY75_.jpg,https://www.goodreads.com/book/show/10956.The_Virgin_Suicides,GoodReads
192,"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.37,1246165,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361038385i/561456._SY75_.jpg,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse,GoodReads
193,Room,Emma Donoghue,4.08,844017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472239721i/31685789._SX50_.jpg,https://www.goodreads.com/book/show/31685789-room,GoodReads
194,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.42,1243031,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518607478i/2120932._SX50_.jpg,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,GoodReads
195,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.63,3355293,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546406996i/17927395._SY75_.jpg,https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,GoodReads
